sentiment,text
negative,turns out there had been #earthquake warnings in Italy and they were ignored: http://bit.ly/4dVYg3 
negative,@_Cube_  creepin me out dude. May have to cancel my trip to sydney now.....  LOL
negative,going to work now 
negative,It's snowing again 
negative,im bored and my fingers hurt from playing the guitar all day 
negative,@sevenmac You should set up a video channel for your podcast on Miro. Just checked and you're not listed there. 
negative,"will have a meeting in an hour to explain &quot;which version of oAW we use&quot;. What to say? None? atm, it's just a heap of unbundled EMF tools "
negative,I miss my room in Pasig.. I have no place right now to take SP's 
negative,"Carter Co, Kentucky has estblshd thier first public library and are in need of a director!! Thier entire budget is only $54,000/year "
negative,In this day and age doctors shouldn't take this long with results 
negative,Train late again!! ... I'm gonna have to walk the hall of shame 
negative,@mae_fitch You keep deleting my number  
negative,@jess22t haha i know eh. but i'm thinking about vet science at sydney uni. cept that the guy wasn't there last night. he was in hostpital 
negative,I miss them in Adelaide.  I wish I was there too... The beach looks beautiful.
negative,umm yeah. homework. 
negative,Well I'm going to bed early...I wish I could sleep in tomorrow 
negative,"Morning tweetpeeps, I didn't get to bed until 3am yesterday. Was on MSN to Alex until 2 and then wanted to play Dead Space before bed "
negative,good morning! i'm off to the hospital with my dad to spend basically all day in the waiting room just for a two minute app fun fun fun! 
negative,Can't sleep and brother is at home with girlfriend and baby so i can't sleep in his room any more 
negative,firefox e lanati ! hey crash hey crash! 
negative,wants a polaroid camera. 
negative,off to the hospital :S some jaw breaking is about to happen! 
negative,I wish my iPhone would let me do the @ thing  it would be SO much easier
negative,"Tried to install a Twitter-application on my phone. Didn't work though, boo! "
negative,"I don't want to study, i want to go shopping instead!! "
negative,"I saw a girl on the Blog thumbnails, went in, and she was WAYYYY CP... I feel dirty.  I need a shower."
negative,Ahhh!! The Drafthouse had a surprise world premiere screening of the new Star Trek last night! And I was at Torchys! 
negative,@andygosling ouch  zoom:1 and the clearfix method are your friends.
negative,Is just loving the fact that it is 3:30 in the a.m. and my lil daughter will not go back to sleep!!! 
negative,nasty scraping noises from the back of my car ... 
negative,#php gives me a segfault with a preg_split 
negative,&quot;its not how you are alike. its how you are diferent&quot; I just cried in that montage flashback in HP5  makes me cry every time.
negative,in my bed trying helplessly to breathe out of my nose without coming across the itchy need to sneeze  allergies suck many things.
negative,the sun sets way too early 
negative,"Hello Tuesday, hope your better than I think. Won't tweet for a few hours later "
negative,@mileycyrus http://twitpic.com/2y606 - I want a Sofie!  She's helllza cute.
negative,"@chewbeka yeah it is brutal  at least it's not until June lmao. But I'm excited, then we have to get onto another plane to Canada LOL"
negative,...but first the other workathlon: 3 sets of management accounts one after the other. 
negative,"@DHughesy Thats when i have my birthday, but we already have plans "
negative,"@msdivineknight see thats why I never go to bed early, cause if u sleep u miss things!! I slept I missed Joe!!!!!!!! Unhappy And!! "
negative,I'm struggling to type this morning...maybe I'm still suffering from day-glo overload from Friday's 80's Fest 
negative,in which episode did house and cuddy hook up?? APO MEETINGS THIS IS ALL YOUR FAULT 
negative,Waiting for my love to get home... and getting sad that there won't be hot cross buns after next week! 
negative,@leelowe aww thanks hun! but am just picking this up now! I was in scotland until yesterday evening  how'd it go?
negative,is about to kill off one of her favourite characters. Dawww 
negative,Site load rising again. Increased my capacity but it's going up still 
negative,@gabrielmansour multiple books at a time. although i have a bad habit of not finishing books 
negative,@ClaireRichard6 All of em???  
negative,@duncn They won't. 
negative,I'm not happy. I woke up at 5.30am this morning and didn't get to sleep again till 6.45am  
negative,"Coffee &amp; Carrot Cake Slices... Mmm, still lost for ideas for art    help!"
negative,@BipLing are you coming to aus?!?!? or is cobi going to you  jealous!!! lol misser you
negative,Ugh. In sound class now. Out of here at 8. KILL ME. Won't get home until 10ish. 
negative,"wants to use the 8-directional dance pad, pero di compatible sa TV yung game.  http://plurk.com/p/n0hyu"
negative,@jason_2008 Hello! Im out of coffee this morning..that's what i get for winding you up yesterday!!! Lol  Have a good day!
negative,wants to play resident evil but school and work getting in the way 
negative,@deepbluesealove Im still here .. reading an article on a different site.Seems a little dull on twitter tonight with no music 
negative,@ExMi  I hope he comes back.
negative,The Company I work for shuts down on Thursday...  Joblessville here I come...
negative,"is trying to look to the big picture, but boy its hard to some days "
negative,"seriously, I should not be this tired. I need deep sleep, not this pissy tossing and turning  moan moan moan!"
negative,"flat out today didnt get everythin done &amp; endured massive headache, fever and nausea. still have to finish my essay &amp; work tomory all day "
negative,Feeling ill again today 
negative,@SinaB77 I think we all do   
negative,I hate money... 
negative,@nick_thompson  nick  I'd love to blame my oven I may have to blame the fact that I'd had a shed load of wine and was watching Top Gear! 
negative,@JLSOfficial a photoshoot eyy'...im sure you will all look HOT ! come back to Brighton  !! say hellooo to the boys...love you LOADS xxxxxx
negative,off to the dentist 
negative,"Aww man, yet another party last night,..I miss new jersey!!  so anyone up to anything today?!?"
negative,@meganxnightmare I think so too  I always get it.
negative,My girl @tjlefebvre is missing! Anyone seen her this evening? 
negative,is not really feeling Twitter at all 
negative,@Splont   I have a meeting all morning today if that makes you feel better ? Though I finish tomorrow until next weds to make you hate me!
negative,"in zombie mode today, kids are ill and kept me up till 2.30am . Up for work at 6am "
negative,"...people who have had this, and she says they have all been the same. It's vicious. "
negative,I'm missin my baby...really needed to talk to him today 
negative,school. and errands. without will  and that's the sad part
negative,I've got such a lot at the moment! Doubt I'm going to get chance to book time off with the family this easter hol's 
negative,"I have to apply for international driver licence (not for competition, of course) to go to Nurburgring in May. Must take half-day off. "
negative,@goulandris ?? ????????????? email ????? ?? provider! 
negative,@laurenbavin Hey - you didn't tell me you had one of those!!! Jealous 
negative,Morning!! I'm baggered! Been the gym then off to work later 
negative,@PrincessShorty aww. sorry to hear  hope it gets better! listening to a podcast of the debate now. you spoke brilliantly!
negative,@DaveDynamix I'm still sad over Marley &amp; Me also. That damn clearance-dog 
negative,"@ashleyemma lucky devil! I'm dreaming of a crispy bacon sandwich, but no one, as yet, has volunteered to go get one "
negative,Think I saw some magic on Sunday against Salford - I saw Hull FC come out onto the pitch but after that they vanished! 
negative,"doing the usual with breakie in starbucks before heading out for the morning with cameras, but weather looking shite at this stage "
negative,@George_Mackie i dont sell very often on ebay. 
negative,@tommcfly did you know that johnsons baby use animals like cute bunnies to test their products? 
negative,can't sleep bc I drank a diet coke @ 9pm....sucks bc I have to wake up at 5:30am  
negative,one triop down... one to go 
negative,Damn... I need to learn 
negative,darn it !!!  I woke up with a great idea for a LIME article and I forgot what it was 
negative,thinking the shorts and flip flops may have been a bad idea 
negative,@mikebreed Its all up to us Mike.  I understand what you say but I think its us that need to change  my opinion but yours is good too! lol
negative,I'm waiting for a parcel and it's just not arriving  *argh* *hurry up* *hurry up*
negative,"@Knot2serious oh! Btw,@djrocko951 &amp; I tried to go to that Cuban buffet I told u about,so excited..it's closed on Mondays  SAD story!"
negative,@gingha It is!  I have the docs so morning off and then into work   Freecycling?  What you getting?
negative,should have stayed at home 
negative,Bit lonely on here - don't seem to have many friends who actually use Twitter!    Oh well...
negative,@ArtemisIII Oh no  is it the laundry powder maybe? I'm allergic to some and since jeans are usually so fitted it makes it worse
negative,I need some inspiration before i hit the kitchen tonight 
negative,accidentally listened to the new sugababes album   playing four girls aloud hits sequentially to purge the memory
negative,going to walk my dogs and shower before bed.   sad the yankees lost the first game monday too!  boooo 
negative,"@ExMi Hey doll, sorry to hear bout ur doggie  Hope he comes home soon!  Would help u look if i weren't so far away!!"
negative,Is upset that she couldn't find &quot;Church of the Flying Spaghetti Monster&quot; on Twitter to follow 
negative,why won't anyone enjoy pretty films with me 
negative,feels like I am comming down with something....let's hope it's just a cold 
negative,is NOT sleeping ....damnit. T-minus 4 hours and counting until i have to get the kids up for school 
negative,@rochellesheree I missed you...  is wednesday your day off? or is that thursday?
negative,"Missed the train to York, no Wifi and blackberry battery is going to die soon - not a good start to the day "
negative,@TheoryOfMind @woppygook OMNIAAAA!!! I said no to the crackberrryyy. Time to depart with my flip phone 
negative,hermes packetdienst sucks 
negative,Had too much fun last night- paying for it now... going to go and fry an egg 
negative,No squirrels today  They must be hiding.
negative,@nmcgivney yeah ploughed around there last night.. .but nothing happening 
negative,@Ali1702 OMG- did daughter not come home last night?? What a huge worry. I would have been out of my mind. Poor you! 
negative,Just bought a car and my impending fatherhood is affecting my judgement.  Out with plans of a 330CI and in with a Rav-4 
negative,"Even after the Aust. gov. rolls out its $43 Bln 100Mb b'band, we'll still be way behind most of the rest of the worlds b'band speeds "
negative,@bnish dan and i grabbed yardhouse earlier. why didn't you pirate it?! i was so disappointed 
negative,in work early for team meeting but forgot my lunch 
negative,I'm not worried about them cutting my hours down so i start at 10.00am every day...... Except i may have to give up my morning Starbucks 
negative,@mrjoe sorry to hear about the bike 
negative,@aliceverheij on MS XP im afriad  laptop is about 3yrs old and think its just a bit messed up 
negative,"...well I was going to RPM. Vespa needs oil, I ain't going anywhere "
negative,MY FAST REMAINS UN BROKEN 
negative,It's been a year since Mark Speight died  A year goes so fast.
negative,this is exactly why as cities burn worries me : &quot;As Cities Burn's third and most likely final outing&quot; - from their new album review 
negative,I don't like this 9-5 malarky - I should be out seeing my friends who I haven't seen in months  stupid work 
negative,"Aw balls. The new shirt I got at Aerie today doesn't fit.  I wear a medium, but they only had a small in the one..."
negative,@SaulWilliams third budget of the yr in ireland today. they want to tax text messages. pray for the poets 
negative,Finished the second research paper of the week. It's Tuesday...kind of. Kill me. Test Friday. 
negative,"@jpiasentin Same, but unfortunately I have to pack now "
negative,will probably be in Scotland next week.  http://plurk.com/p/n0ivz
negative,"I'm having a panic attack, so I can't sleep. Distracting myself with TV and internet. Hope this goes away soon "
negative,"@susanstn opps,, still unable to DM you at the moment.  maybe twitter bugs after the maintenance."
negative,my project is going down the drain  Legal issues seem to have dealt a fatal blow...
negative,Where's my heat and grazia subscriptions? He's probably delivered them next door 
negative,is missing n ol frend &amp; is thinking bout her rite now 
negative,@brahhh quit smoking cigs... i dont want to look old  plus... i cant breath haha
negative,... OMY! Jus woke up!! But was wishing I woke up sumwer in NY!!  Lol
negative,school suxxx. wish i was on tourny again 
negative,@Ainz_dj mate what time you gettin there? not gonna be able to hang around for the late bit  but comin down to support you fo sho
negative,@mathie makes for hard work for small businesses 
negative,"Well, isn't that great? Now I'm really sick, all coughing and having a sore throat. "
negative,"got up at 7 mistakenly, it should've been 6. "
negative,Got the BrainBone daily question wrong!  - http://apps.facebook.com/brainbone/stats/339?ref=tw
negative,@PhillyD Wishing you the best!  &lt;3
negative,"@Rockchic65 I normally go with pumpkin patch, but a bit skint at the minute "
negative,@headtotail Thank you   I feel sad but hope we can give her a nice life til the end now.
negative,"@msJHeart lol, yeah i'm good. i just gotta unplug it and use the other one until i can hustle up $79 bucks for a new one "
negative,cant sleep once again. i need to cuddle 
negative,"@robertzalme Yes I do... Too much theory getting in, not much solutions coming out... "
negative,Going to school in twenty minutes. I have a head-ache T_T. I'm not looking forward to meeting my angry teacher 
negative,Its wayy to early to be awake... zZz!! 
negative,attack of the hayfever! noooo 
negative,need hugs 
negative,@neevd know of any more sites to play games on? i'll never get past the second footpath on frogger 
negative,Playing Killzone 2... the demo 
negative,"@iloveAC slut, you never talk to me! but yet you talk to rinn!  waa waaa waaaaaaaa lol i love you courtney (:"
negative,"@mrsfr Yes, unfortunately the date clashed with an important and long standing family party, got to do it on my own "
negative,I am having my coffee.  I see frost on the car windows   I suspected there would be some this am.  I hope I am not so tired today.
negative,My comp is so screwed up 
negative,@JessicaFilan it is 
negative,"@Charliecondou 4SkinMusic, more like "
negative,"@crazytwism i know..they block orkut in dubai!! in oman they have orkut access,but skype is banned!  ru from the gulf?"
negative,hates the waiting game. she hates uncertainties too. 
negative,My throat hurts. I think I have a cold 
negative,now I'm kind of sad after all the bullshit I found out 
negative,"Ow,I totally ate pavement this morn at Stephens Green Luas stop.So sore!AND THERE WAS A FREAKING TV CAMERA THERE!Of all the times to fall "
negative,Jamming postponed again! Boohoohoozx damn you flu bug! 
negative,my baby just went home 
negative,Another morning at .net towers.. still on deadline 
negative,"wakey Wakey, I'm bored '.' My dog is annoying  He weights 20 pounds and doesn't want to come off of my knees"
negative,; i miss family guyyy. 
negative,tired and borrrrrred this vacation  sooooooo hot
negative,"Just Sitting ,Waiting  "
negative,"sitting at home, watching Jeremy Kyle and bored! "
negative,still in germany! 
negative,Stuck on my own at work super stressed. I wish i was somewhere else 
negative,"@kateblogs no, it's because i'm an author, not a subscriber "
negative,Why am I up so EARLY!! -- I am bored and have had that trantula song stuck in my head for the past HOUR!!  / www.StalkDaily.com/georg ...
negative,Feels like a cramp. Quite disconcerting 
negative,@skynicmac shame 
negative,one of my site's PR dropped  http://plurk.com/p/n0jlt
negative,@McBesty monday is usually a working day? 
negative,@maxbarners  I hope it all goes well.
negative,is supposed to work for university but the construction sight close by makes contant noise 
negative,@CruciFire DAMIT! That was my idea for today's comic!!!! Just wrote it down.    Will give credit then.
negative,Zen sushi for lunch today...looks like it's raining outside 
negative,"Ashley tisdale, I love you!!! But why did you dye your hair?! "
negative,didnt announce reading lineup 
negative,"@RonJeffries I'd love to hire you again too, it was tons of fun last time. I don't do the budget tho. Or the hiring "
negative,Off to see my German girl for her last night in Brisbane 
negative,"@micameli ???????????My friend was supposed to be having one, but it hasn't been arranged yet "
negative,LAN at @JetBlackOnyx's with @miss_mell was a blasty-blast. Now it's time for home 
negative,Gnah! Inner tube exploded. Gotta get a taxi to work or be late. 
negative,"good morning - i am going for a run this morning, then its off to the dentist for some drilling "
negative,@cubedweller Gah - not for me on freeview then  Still - if they brought over the Colbert Report I'd consider switching just to get that.
negative,"i'm in my clinic, its booring  http://twitpic.com/2y6qq"
negative,"Only 18 more days left in london, where did the time go "
negative,@jerrrm today can not. meeting the whole day. gilaaaa 
negative,hungry  dreaming of yumyums..
negative,No gym yesteday!!!! They have a all new gym so I need a new induction  good news is it's booked for Wednesday woot!!!
negative,Ughhhhh I so didn't see that coming on house. Ilu bb 
negative,@gfalcone601 nawww take me to london please? cornwall's boring 
negative,My website is down.. 
negative,@KingKiwi  i want to be somewhere with no rain its not very nice here today
negative,306 letters to be sent out!! better start writing now 
negative,@llordllama oh no  I had an Obadiah too. Names that start with E are generally good.
negative,"@valdezign hmm, this beta of Nambu has ping.fm and friendfeed disabled.  boo. "
negative,ohhh  not very well. and i've lost my voice     
negative,ARIZONAAAA! - japannaly: hhhahaha now you canï¿½t go thursday! YOU BITCH!  jk hahaha http://tumblr.com/xej1jtj9w
negative,"BOOO EE you suck! WHY Daniella, don't bring Sam back at all if it has to be her! Not happy  "
negative,@fabianv what kind of docs? and what are you using to write them? we're always behind on our docs 
negative,Wishes she didn't have OM homework to do right now 
negative,Ok here's the deal i live in a small town i've never seen anythin famous n anyway so i thought i might luck up on something 
negative,@duskyazure least U got 2 lie in - I 've bn up way 2 long!! Mrs woke up at 6am this morning &amp; dragd me out of slumberlnd @ the same time 
negative,I'm trying to plan trips...low budget though...don't think it is working 
negative,@IanHanlon Me and Scobz goal is to get a celeb to respond to one of our tweets before we go to sleep.  I may not get any sleep 
negative,nobody ever speaks to me now 
negative,Waiting For Tom To Call 
negative,"it's mums birthday, im glad she likes her pressies. i'm looking forward to party time later this week, but sad im not going to cornwall "
negative,@dajbelshaw sounds like my every day  except gym
negative,My car arrived!! ....maybe i'll get it on thursday....damn paperwork 
negative,Someone (@Ratsofatsorat) left a few sips of mocha in the reusable coffee mug.   Last week.  Now it's chunky 
negative,"Omg, whats with Windows Vista today. Tried installing it on my Windows 7 laptop and its died! Reinstall "
negative,I mean nobody goes on this anymore  x
negative,dear twitter... i have 4 bug bites on my leg. :\ they r itchyyyy....  haha just got outta the shower. uhh night.
negative,@thomassonora I had the same problem  #poken #error
negative,"@tracitoguchi Nah not really, feeling it come back on "
negative,@MushyV Ahhhhh that Hoff programme sounded CLASSS!!!! I fuckin missed it  hopes there's a repeat innit
negative,confused what he should do with his life 
negative,@grunt121 Good luck with The Big Meeting.    I hope the rumour mill is wrong.
negative,@j_xx is the white guy manager there? the one that shouts when you walk in?  I wanna go back and feast!
negative,no missing 17 again on thursday is the worst 
negative,"Hello world, i dont like to do physics. "
negative,"Going to the dentist again  I mean, tooth spa right @valeriekhoo ;)"
negative,My boyfriend means the world to me but he just doesn't seem to see it ....muchless understand 
negative,@Natazzz *hurt and sad* 
negative,"Finished marking can't celebrate yet tho, got to communicate marks &amp; feedback to all those online students, rest of the night gone there "
negative,"Is still sick, hate this "
negative,Simon Felice is no longer playing with the Felice Brothers. I'm not sure how I feel about that. 
negative,ears size 00 hurt  watching chaos theory!!! wonderful movie love it!
negative,going on holidays with my friend tomorrow exited but no twitter 
negative,Looks like the Nobel peace prize is simply a popularity contest   http://tinyurl.com/cffz4h
negative,oww the poor darling    Body of missing Tracy girl Sandra Cantu  found inside suitcase www.tinyurl.com/dfhvzg  #tracy
negative,ugh why did my mum wake me up so early!! 8:45 geesh! I NEED SLEEP! And @princessnadys...there is noth  awww 
negative,"but I have to work now, so no time to play "
negative,@haylieofficial every night 
negative,"No post or even any email, nobody loves you when your down, I'd take a long walk but don't have energy to get out of chair "
negative,via @chrismevans: Argh.  Driving into London today.  Made a wrong turn at Kings-X - stuck in an extra 30 minutes of logjam traffic 
negative,@mattg00d i dont like you not having internet. You dont tweet as much. 
negative,@jodie_lane JODIE? ARE YOU AWAKE? ARE YOU HUNGRY? DO YOU NEED ANYTHING? coz i'm leaving. coz you wont talk to me 
negative,@llaacceeyy haha i'm not a good cook at all  it looks pretty foul right now. love having voguettes on twitter yay! nice to meet you x
negative,"Needs to go to the dentist now. What a perfect start for the holidays,hm?   "
negative,has no milk for a cup of tea 
negative,MOTHER FUCKERS. CHANGING THE ROTAS WITHOUT TELLING ME = NOT COOL. OFF TO WORK. 
negative,why can I not add my boyfriend!!!!! 
negative,"arghhhhhh , can`t put a profile picture here , so i`m sorry guy`s , don`t know what to do now  "
negative,@lolzitsmel  Paranormal was pretty good tonight!
negative,@Glinner Don't think that's the right username for Mr Brooks 
negative,Its a grey day in London come back sun all is forgiven 
negative,I HATE WINDOWS MOVIE MAKER....  SONY VEGAS COME BACK!! I cant download it anymore. My brother banned me from downloading.. ? (
negative,i cant stop laughing @ this burger king commerical.....im so easily amused  
negative,@davidkudrev It's just a pity that Facebook Chat has exceeded even MSN's amazingly level of unreliability! 
negative,Pity I'll have to remove it because it's irrelevant. 
negative,Hubby has such a tight scedule for us during easter vaca that its stressing me out... 8 visits all over Denmark in 6 days 
negative,"@rickrodgers just kidding man. RIM doesn't even have a sync client for Linux, and the opensync package sucks  at least it can charge lolz"
negative,..... Oh and my agents had me booked out the wrong days.  X1000000
negative,"going out with josh, of course i broke up with will but was it the right thing to do???? i feel so bad  so confused..."
negative,i wish my new glasses weren't so expensive 
negative,Yummy pizza for dinner. Top of mouth burnt now though 
negative,Literally spitting blood. 
negative,im just a little bit bored down here in warrnambool  only so many animal docos you can handle
negative,Wordpress is being a bitch-ass bitch! Otherwise there'd be a new Silence remix up 
negative,@casasteve VW forums are a nightmare for that. Enthusiasts on forums always results in politics and bitching! 
negative,is awake at a sensible time and is doing alot of coursework bohoo 
negative,@Schofe That sounds like a great show! Shame I'm at work 
negative,@Wyldceltic1 so i read! i'm glad you're doing better. 
negative,@emperoremil yup. I'm at work. I'm on midshift na e. 
negative,@burjz UGH I DIDN'T MEAN TO SIGN OFF and then when I got back you were gone 
negative,My baby's heading for Perth 
negative,uh D: why did the dentists hurt today. holy crap i feel like my teeth are all about to fall out 
negative,Nobody will let me make one giant cookie 
negative,going for a ride i hate my legs 
negative,feels sick and needs foood. i cant find my camera anywhere!  last night was good. lindsay's house is pretty ruined eek.
negative,"@omkar_kurode : you won coz i created &quot;avenues&quot; for you! and yeah, i made the mistake of choosing TANGO over ZONE "
negative,Sometimes YouTube has no sound on Ubuntu 
negative,cannot find her phone 
negative,"might have to go to hospital on my foot for an x-ray, have to wait for the doctor to call me back to confirm, I HATE HOSPITALS!!! "
negative,Ahh sorry ya';ll for not being able to twitter from the show my phone so did not work in there at all  But brit was amazeing....ahhh
negative,"I'm so damn tired today, actually I need to take a nap when I'm at home but there's no time "
negative,"Just woke up, tiresome times "
negative,"@Heromancer come back to orlando again sooon! i couldn't make it to the show, sadly "
negative,wishes Restaurant City or Pet Society could be ported to the iPhone/iTouch.  http://plurk.com/p/n0lb0
negative,not twittering in the past 22 days obviously. 1:40AM and taking a small break from ochem. 
negative,omg this bed is making me sick  i cant even sleep in it 
negative,On our way to the hospital... please keep praying. 
negative,just had a bowl of bran flakes and is about to ave a shower and do revision! 
negative,@phillColeman I had it as low as 3.5 last night 
negative,"@SarahLSharp oops, feel like i'm breaking a few hearts now "
negative,@ShystieUK wish me luck gotta go london ging great olmand street for a appointment really scared  xxxx
negative,"@__dev_dsp Hrm, your last two posts make it sound like I'm holding you back. "
negative,@etnobofin even google translator does not get it 
negative,"might have to go to hospital for my foot for an x-ray, have to wait for the doctor to call me back to confirm, I HATE HOSPITALS!!! "
negative,"thi M4 v?  , cï¿½i ??u b? ?iï¿½n "
negative,"I know I shouldn't feel upset about losing a follower. Who was probably a porn star or trying to sell me something. And yet, I do. "
negative,ARGH...Firefox has just removed a Bookmarks folder - my SharePoint folder including all links within   No idea why/how
negative,@delustre I wanna watch Dollhouse!  I haven't seen any eps yet. I &lt;3 Eliza Dushku so much lol
negative,@KourtneyKardash I need get my beach bod back 
negative,Just saw Dan off neighbours walking down Chapel street...random!!!! Feeling like they are going to fire me at work  any1 got a job going
negative,@jansmells maybe you should stop being so lazy 
negative,@goosed sorry for procrastinating while you were gone 
negative,@macbatchelor Ah! won't be at rehearsal tonight  We are awaiting the imminent arrival!
negative,"@clairefallen Nah, everyone! "
negative,Snow in April? This sucks! 
negative,@colbsi Flickr's not letting me view it - says it's private 
negative,"@MissWyn I bet you are  I remember Easter as a kid was so excited, you'll have a great day!"
negative,"@xambix wow, welcome home eh  that's well shit, especially just coming back off holiday!!! Some fucking people!"
negative,@BlueEyedBomber EXCELLENT!!! Missed you Saturday night 
negative,@Tiahn good coz you don't have to be there....bad coz you don't get paid 
negative,"It was going to be sunny today, right? Why do forecasters always put my hopes up?  #fb"
negative,@Ollien33 and @carousella - I can't    I have another doctors appointment at 9 and another one at 11. Sucks.
negative,Still a bit sick  But working on 2 articles today
negative,last 2 days in my nice little office. dont wanna move 
negative,Doesn't want to go college  want to cuddle my babyyy
negative,hmm shoulder is making some bad noises if i move my arm back and forth (i know don't do it!) fear a return to physio may be required 
negative,@happyahma - welcome back! Sorry to hear about the ants. 
negative,@rhyswynne That's a pest  Grr to spam!
negative,"@ODannyGirl7 oh yesses.  i have &quot;road rash&quot; all over my hip.  lovely, ay?  i so ROCK!"
negative,@whyvee Welcome home! Sounds like a hell of a journey back 
negative,"got an offer to go camping at fraser island for the weekend, would jump on the offer without a 2nd thought but it's forecast to rain "
negative,"@latexfetish Sadly that's not a feed  For Wordpress a feed usually would be bla.com/feed/ or bla.com/?feed=rss2, but those two don't exist"
negative,"@kristenkreuk fiuhh, nice to get info from you, i'm one of your fans from indonesia. and still waiting for your movie in my country  thanx"
negative,don't want to leave college 
negative,I cant give up smoking... I tried but it's not easy.. 
negative,http://twitpic.com/2y6z6 See where we've been moved too.  #dwsr
negative,"@tayswift - I was up at 3AM   btw, congrats on winning album of the year. You deserve it, I can't not shed a tear to White Horse!"
negative,"@Hedgewytch oh that's horrible about Innocent Smoothies! we love them, but if they start putting rubbish in them   "
negative,I can't sleep. There's a fight outside. How inconsiderate. I wanna go SLEEP! 
negative,is frightened cos its spider time.. i hope the flat repels them as i unfortunately haven't got a man to save me 
negative,"Having casual, unprotected tweets with twats I'll probably never see again. My mom will be so dissapointed "
negative,going out sidee in dee cold. 
negative,has insomnia and a headache 
negative,"@virtuallin I actually really like Taub, for some reason. I thought the bromance with Kutner was cute. Still... Kutner. Sigh. "
negative,Watched Smallville 8x18 last nite http://twurl.nl/iyar6d ep could've been so much more but yet again the decisions made fail to impress 
negative,last time i watched this movie it had this huge epiphinal line that was exactly what i needed. now that i need it again i can't find it. 
negative,@jazred87 i told you if I caved I'd end up abusing it... much like I do Facebook. It's because I don't have any real friends 
negative,cannot upload my pic 
negative,My personal Web site was hacked.    What should I do?
negative,When will i finally get over this cold? 
negative,I really hope I suceed 
negative,Bugger its all good today!  Might have to error check things then 
negative,Currently wishing I could have more of the treacle sponge and custard that Louise made me last night while watching Order of the Phoenix 
negative,"Reports from Italy: 179 death, 34 missing, 1500 injured  #Italy #Earthquake (via RAI http://tinyurl.com/c5mja5 )"
negative,"You know what sucks? Finding out I have a burned out tail light when the stores are closed. Plus, they are not open before I work. "
negative,G'day. At the evil highschool right now 
negative,"rain ruined the Malaysian GP - not much fun, neither any money from it ... "
negative,@Ajiee thnx ajeng! I will have to skip that class  im totally unprepared!
negative,On my way to Chicago finally; Connecting through London now and will be home for 5 measely days and then back out again...  
negative,@maxime68 Darn! Can't open it on my work computer. Not supposed to have fun at work  But thanks anyway!
negative,"@Janelle76 i want a phone that i can FB,MS, and twitter from!!!! "
negative,@keongzai assign someone else to do it... or eff it and do it yourself 
negative,Off to the hospital soon. Kinda sucks I'm not allowed to eat anything  x
negative,Doesn't like how much UK postal prices have just gone up. Now costs 20p more to mail a Black Velvet to USA/ROTW &amp; 10p UK. 
negative,"4 days in York - nice place. photos coming soon. Feeling sick now though, and I'm back at work "
negative,@davenavarro6767 was wondering where you'd been? You've been so quiet these days. Miss the chatty Dave 
negative,@alystoe  I hope you are okay
negative,"Is at work, thinking how much graveyard shift sux "
negative,Last day of work before I go on holiday... argh... got fuck loads to do 
negative,I snickered for like twenty minutes thinking that was the awesomest name ever. 
negative,I don't know how to use this thing and my stupid picture won't upload 
negative,madre is grinding on me this is gonna be a long week 
negative,"@ThomasGudgeon Well yes, Shame that you can only get the plastic one for the first generation. "
negative,i think my tweetdeck is failing me 
negative,it still hurts 
negative,@McKayla_JB HEY. LOL. BTW U Know How To Upload A Picture? I tried But It Never Shows  XO
negative,working at home 
negative,it's sooo super duper cold 
negative,@MisterSkull awwwwww!!!! What a shame you're miles and miles away 
negative,just spent the last half hour making a playlist for tonight... it's going to be a long night 
negative,@NattNatt81 You doggie dazzler!! im trying to work a bit today  if you want we coule pop ovr and say hi later?
negative,oh but damn..fried screwing up me lunch 
negative,Getting ready to leave Cali....I DON&quot;T WANT TO GO HOME!!! I wish I could just bring my kids here!!!     
negative,has a maths examen at 1 o clock 
negative,@RyanSeacrest Tie bar!  I missed it on Wednesday. 
negative,"@nickdawson Hope your knee feels better quickly, though, after having been on it all night. "
negative,I am wondering why my lovely wife doesn't check or respond to my tweets 
negative,"But of course, the document with the important tables in it isn't published on the internet "
negative,Love is a joke with no punch line 
negative,"@jona_thin sorry, must of left a corel install cd somewhere in you room then.. "
negative,"I went to get a coffee but the kids got to the milk before I did, now I have a can of coke instead "
negative,Yoghurt overload 
negative,"@orangeflowers me too, its scary not the clutter but the unclean  pain keeps me awake lately, but shld start subsiding in a wk or so"
negative,Good morning world(s) - We got snow again! 
negative,Throat killing me and missing gordon 
negative,fighting off the hungries 
negative,@Willie_Day26 Can't sleep!!!! Its 345 and I have to be at work at 830! Don't know what the problem is 
negative,@ArtemisIII Aw sorry to hear that!  I don't know what I'd do without jeans in Winter
negative,miss kabalin hates me 
negative,Stuffy nose. Its preventing me from sleep.  any remedies?
negative,went to bed at 8pm and now wide awake at 4 am. I don't have to be to work until 8:30. This is going to be a long day 
negative,@rustyrockets i tnk you need to make me smile today! because you never ever write back to me but you do to everyoneee else  x
negative,Itchy eyes...grass being cut...oh-oh. 
negative,my damn filling just fell out!!!  Half of my tooth is GONE!
negative,@daftasabat I needed a lie in lol. I haven't slept for more than 6 hours in a few days now. It's killing me! 
